timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-24T17:02:52,codecarbon,c6461b2e-c8cb-4916-8a4b-471e80b0d0a9,13.5130352973938,5.6291124487932014e-05,4.165690627537148e-06,42.5,9.036298262821257,5.8989458084106445,0.0001595288889275,3.390502712399823e-05,2.2112883695452295e-05,0.000215546799747,United Kingdom,GBR,england,,,Windows-10-10.0.22631-SP0,3.11.7,2.4.2,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-0.1196,51.5074,15.73052215576172,machine,N,1.0
2024-11-24T17:03:02,codecarbon,6ebc40cf-b296-4b02-af93-a9becc2641d8,1.6777544021606445,7.086628566363753e-06,4.22387719992715e-06,42.5,9.875557797614405,5.8989458084106445,1.9806822803285388e-05,4.5969481220018565e-06,2.731947580442125e-06,2.713571850572937e-05,United Kingdom,GBR,england,,,Windows-10-10.0.22631-SP0,3.11.7,2.4.2,16,13th Gen Intel(R) Core(TM) i7-13620H,1,1 x NVIDIA GeForce RTX 4060 Laptop GPU,-0.1196,51.5074,15.730522155761719,machine,N,1.0
